loss,face_head_loss,emotion_head_loss,gender_head_loss,face_head_accuracy,emotion_head_accuracy,gender_head_accuracy,val_loss,val_face_head_loss,val_emotion_head_loss,val_gender_head_loss,val_face_head_accuracy,val_emotion_head_accuracy,val_gender_head_accuracy
29.109460830688477,13.841667175292969,5.351367473602295,9.916424751281738,0.8195976614952087,0.789487361907959,0.9072031378746033,0.5501011610031128,0.1799328476190567,0.2582758963108063,0.11189224570989609,0.9408406615257263,0.895692765712738,0.9688635468482971
0.31624332070350647,0.10921040922403336,0.16619037091732025,0.040842462331056595,0.9630110263824463,0.9316028356552124,0.98598313331604,0.48192039132118225,0.18063993752002716,0.21684527397155762,0.08443506807088852,0.9465490579605103,0.9065905809402466,0.9735339879989624
0.16362851858139038,0.05435197055339813,0.10115723311901093,0.008119300939142704,0.9802725315093994,0.9666450619697571,0.9977936148643494,0.4092513620853424,0.1463283747434616,0.17481370270252228,0.0881093293428421,0.9605604410171509,0.9346134066581726,0.9776855111122131
0.1904030293226242,0.07021676003932953,0.09370021522045135,0.0264861062169075,0.9765087366104126,0.9710577726364136,0.9910447597503662,0.6751111745834351,0.16696834564208984,0.40860602259635925,0.09953685849905014,0.9522573947906494,0.8780487775802612,0.9704203605651855
